EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 BEGIN  : Begin date YYYYMMDD
 98-105 END    : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   BEGIN,     END,PARID,PARNAME
 2029,912300,GORZOW WLKP                             ,PL,+52:45:00,+015:17:00,  73, SD1,19800101,20200229,     ,                    
  206,240610,POZNAN                                  ,PL,+52:11:59,+018:39:37, 115, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  209,240611,WARSZAWA-OKECIE                         ,PL,+52:09:46,+020:57:40, 107, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  209,912375,WARSZAWA-OKECIE                         ,PL,+52:10:00,+020:58:00, 106, SD1,19800101,20200229,     ,                    
  333,240612,SIEDLCE                                 ,PL,+52:10:52,+022:14:41, 152, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  333,912385,SIEDLCE                                 ,PL,+52:15:00,+022:15:00, 155, SD1,19800101,20200229,     ,                    
  922,117445,BREST                                   ,BY,+52:07:00,+023:41:00, 146, SD2,19440801,20071231,   15,Vyacheslav Razuvaev                               
  922,240613,TERESPOL                                ,PL,+52:04:43,+023:37:19, 133, SD2,19550101,20220930,   26,Miroslaw Mietus                                   
  922,912399,TERESPOL                                ,PL,+52:04:00,+023:37:00, 137, SD1,19800525,20200229,     ,                    
  696,184514,HERINGSDORF SEEBAD                      ,DE,+53:57:17,+014:10:00,   1, SD3,19510101,20051231,   11,National Climate Data Center (DWD)                
  696,240614,SWINOUJSCIE                             ,PL,+53:55:24,+014:14:32,   5, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  696,912200,SWINOUJSCIE                             ,PL,+53:55:00,+014:14:00,   5, SD1,19800107,20200229,     ,                    
  208,240615,SZCZECIN                                ,PL,+53:23:43,+014:37:22,   1, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  208,912205,SZCZECIN                                ,PL,+53:24:00,+014:37:00,   7, SD1,19800101,20200229,     ,                    
 2026,240616,CHOJNICE                                ,PL,+53:42:55,+017:31:57, 164, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2026,912235,CHOJNICE                                ,PL,+53:43:00,+017:33:00, 172, SD1,19800101,20200229,     ,                    
 2027,240617,TORUN                                   ,PL,+53:02:31,+018:35:44,  69, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
 2027,912250,TORUN                                   ,PL,+53:03:00,+018:35:00,  72, SD1,19800101,20200229,     ,                    
 2028,240618,MLAWA                                   ,PL,+53:06:15,+020:21:40, 147, SD2,19610101,20220930,   26,Miroslaw Mietus                                   
 2028,912270,MLAWA                                   ,PL,+53:06:00,+020:21:00, 149, SD1,19800101,20200229,     ,                    
  752,240619,OLSZTYN                                 ,PL,+53:46:07,+020:25:17, 133, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  752,912272,OLSZTYN                                 ,PL,+53:46:00,+020:25:00, 137, SD1,19800122,20200229,     ,                    
  204,240620,BIALYSTOK                               ,PL,+53:06:26,+023:09:44, 148, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  204,912295,BIALYSTOK                               ,PL,+53:06:00,+023:10:00, 151, SD1,19800101,20200229,     ,                    
  332,240621,LEBA                                    ,PL,+54:45:13,+017:32:05,   2, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  332,912120,LEBA                                    ,PL,+54:45:00,+017:32:00,   6, SD1,19800101,20200229,     ,                    
  205,240622,HEL                                     ,PL,+54:36:13,+018:48:43,   1, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
  205,912135,HEL                                     ,PL,+54:36:00,+018:49:00,   3, SD1,19800101,20200229,     ,                    
  396,240623,ELBLAG                                  ,PL,+54:13:24,+019:32:37, 189, SD2,19510101,20220930,   26,Miroslaw Mietus                                   
